Date,Time,Mist.net,Family,Genus,Species,Sex,Weight.specimen.&.bag,Weight.bag,Forearm,Age,Reproductive.state,Deposit.code,Site.Category,Site.Code,Habitat,Guild
05/27/14,19:00,Q1,Phyllostomidae,Rhinophylla ,Rhinophylla.pumilio,female,23,11,35.5,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
05/27/14,19:30,Q1,Phyllostomidae,Artibeus,Artibeus.planirostris,male,98,N/A,69.4,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.canopy.frugivores
05/27/14,19:30,Q2,Phyllostomidae,Artibeus,Artibeus.lituratus,female,100,17,73.5,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.canopy.frugivores
05/27/14,19:30,Q1,Phyllostomidae,Lophostoma,Lophostoma.carrikeri,female,33,16,44,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.gleaning.insectivores
05/27/14,20:00,B1,Phyllostomidae,Desmodus,Desmodus.rotundus,N/A,N/A,N/A,N/A,adult,N/A,N/A,FS,FS1,matrix,Highly.cluttered.space.gleaning.sanguivores
05/27/14,20:00,B1,Phyllostomidae,Micronycteris,Micronycteris.megalotis,female,21,N/A,32.9,adult,N/A,N/A,FS,FS1,matrix,Highly.cluttered.space.gleaning.insectivores
05/27/14,20:30,S1,Phyllostomidae,Desmodus,Desmodus.rotundus,N/A,N/A,N/A,N/A,adult,N/A,N/A,FS,FS1,edge,Highly.cluttered.space.gleaning.sanguivores
05/27/14,20:30,S1,Phyllostomidae,Artibeus,Artibeus.obscurus,female,50,10,59.3,adult,N/A,N/A,FS,FS1,edge,Highly.cluttered.space.canopy.frugivores
05/27/14,20:30,S1,Phyllostomidae,Artibeus,Artibeus.planirostris,female,78,12,65.6,adult,N/A,N/A,FS,FS1,edge,Highly.cluttered.space.canopy.frugivores
05/27/14,20:30,Q2,Phyllostomidae,Artibeus,Artibeus.lituratus,female,86,22,71.7,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.canopy.frugivores
05/27/14,20:30,Q2,Phyllostomidae,Carollia,Carollia.brevicauda,female,30,14,40.8,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
05/27/14,20:30,B2,Phyllostomidae,Carollia,Carollia.perspicillata,female,32,12,43.1,adult,N/A,N/A,FS,FS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
05/27/14,20:30,B2,Phyllostomidae,Artibeus,Artibeus.planirostris,female,80,18,69.7,adult,N/A,N/A,FS,FS1,matrix,Highly.cluttered.space.canopy.frugivores
05/27/14,20:30,B1,Phyllostomidae,Artibeus,Artibeus.lituratus,female,78,16,69.5,adult,N/A,N/A,FS,FS1,matrix,Highly.cluttered.space.canopy.frugivores
05/27/14,21:00,Q2,Phyllostomidae,Sturnira,Sturnira.lilium,female,36,14,43.4,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
05/27/14,21:00,Q1,Phyllostomidae,Carollia,Carollia.perspicillata,female,28,12,42,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
05/27/14,21:00,S1,Phyllostomidae,Artibeus,Artibeus.planirostris,female,74,18,67.2,adult,N/A,N/A,FS,FS1,edge,Highly.cluttered.space.canopy.frugivores
05/27/14,21:30,Q2,Phyllostomidae,Desmodus,Desmodus.rotundus,N/A,N/A,N/A,N/A,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.gleaning.sanguivores
05/27/14,21:30,Q1,Phyllostomidae,Desmodus,Desmodus.rotundus,N/A,N/A,N/A,N/A,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.gleaning.sanguivores
05/27/14,21:30,Q2,Phyllostomidae,Artibeus,Artibeus.planirostris,N/A,N/A,N/A,N/A,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.canopy.frugivores
05/27/14,21:30,Q1,Phyllostomidae,Artibeus,Artibeus.planirostris,female,75,12,68.2,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.canopy.frugivores
05/27/14,21:30,S1,Phyllostomidae,Artibeus,Artibeus.planirostris,female,80,18,68.2,adult,N/A,N/A,FS,FS1,edge,Highly.cluttered.space.canopy.frugivores
05/27/14,21:30,S2,Phyllostomidae,Dermanura,Dermanura.glauca,male,24,N/A,36.7,adult,N/A,N/A,FS,FS1,edge,Highly.cluttered.space.canopy.frugivores
05/27/14,21:30,B1,Phyllostomidae,Artibeus,Artibeus.obscurus,male,64,10,63.2,adult,N/A,N/A,FS,FS1,matrix,Highly.cluttered.space.canopy.frugivores
05/27/14,21:30,B1,Phyllostomidae,Artibeus,Artibeus.obscurus,male,N/A,N/A,59.8,adult,N/A,N/A,FS,FS1,matrix,Highly.cluttered.space.canopy.frugivores
05/27/14,21:30,B2,Phyllostomidae,Artibeus,Artibeus.planirostris,female,81,23,68.3,adult,N/A,N/A,FS,FS1,matrix,Highly.cluttered.space.canopy.frugivores
05/27/14,22:00,B1,Phyllostomidae,Artibeus,Artibeus.planirostris,female,84,14,67.7,adult,N/A,N/A,FS,FS1,matrix,Highly.cluttered.space.canopy.frugivores
05/27/14,22:00,B2,Phyllostomidae,Artibeus,Artibeus.planirostris,male,72,16,67.4,adult,N/A,N/A,FS,FS1,matrix,Highly.cluttered.space.canopy.frugivores
05/27/14,22:00,B2,Phyllostomidae,Artibeus,Artibeus.obscurus,male,40,10,57.7,adult,N/A,N/A,FS,FS1,matrix,Highly.cluttered.space.canopy.frugivores
05/27/14,22:00,B2,Phyllostomidae,Artibeus,Artibeus.lituratus,female,92,18,70.9,adult,N/A,N/A,FS,FS1,matrix,Highly.cluttered.space.canopy.frugivores
05/27/14,22:00,Q2,Phyllostomidae,Artibeus,Artibeus.planirostris,female,80,12,69.7,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.canopy.frugivores
05/27/14,22:00,Q2,Phyllostomidae,Artibeus,Artibeus.planirostris,male,78,N/A,67.7,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.canopy.frugivores
05/27/14,22:00,Q2,Phyllostomidae,Artibeus,Artibeus.planirostris,male,74,18,68.6,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.canopy.frugivores
05/27/14,22:00,S1,Phyllostomidae,Artibeus,Artibeus.obscurus,female,50,12,60.6,adult,N/A,N/A,FS,FS1,edge,Highly.cluttered.space.canopy.frugivores
05/27/14,21:30,Q2,Phyllostomidae,Artibeus,Artibeus.planirostris,N/A,N/A,N/A,N/A,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.canopy.frugivores
05/27/14,22:30,Q2,Phyllostomidae,Carollia,Carollia.perspicillata,female,30,10,43.1,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
05/27/14,22:30,Q2,Phyllostomidae,Artibeus,Artibeus.lituratus,female,78,12,62,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.canopy.frugivores
05/27/14,22:30,Q2,Phyllostomidae,Artibeus,Artibeus.planirostris,female,86,16,67.3,adult,Pde,N/A,FS,FS1,stream,Highly.cluttered.space.canopy.frugivores
05/27/14,23:00,B2,Phyllostomidae,Artibeus,Artibeus.planirostris,male,66,12,64.5,adult,N/A,N/A,FS,FS1,matrix,Highly.cluttered.space.canopy.frugivores
05/27/14,23:00,Q2,Phyllostomidae,Artibeus,Artibeus.planirostris,female,74,12,67,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.canopy.frugivores
05/27/14,23:00,Q2,Phyllostomidae,Sturnira,Sturnira.lilium,male,42,16,43.5,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
05/27/14,23:00,Q2,Phyllostomidae,Artibeus,Artibeus.planirostris,female,78,14,68.2,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.canopy.frugivores
05/27/14,23:00,Q2,Phyllostomidae,Artibeus,Artibeus.planirostris,male,78,10,69,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.canopy.frugivores
05/27/14,23:30,Q2,Phyllostomidae,Chiroderma,Chiroderma.villosum,male,30,10,47,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.canopy.frugivores
05/28/14,18:00,B2,Phyllostomidae,Carollia,Carollia.benkeithi,male,26,14,35,adult,N/A,N/A,FS,FS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
05/28/14,18:30,B1,Phyllostomidae,Carollia,Carollia.brevicauda,male,36,16,38.7,adult,S,N/A,FS,FS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
05/28/14,18:30,B1,Phyllostomidae,Artibeus,Artibeus.planirostris,male,68,8,68.3,adult,N/A,N/A,FS,FS1,matrix,Highly.cluttered.space.canopy.frugivores
05/28/14,18:30,S2,Phyllostomidae,Artibeus,Artibeus.planirostris,male,68,14,64.2,adult,N/A,N/A,FS,FS1,edge,Highly.cluttered.space.canopy.frugivores
05/28/14,18:30,Q2,Phyllostomidae,Carollia,Carollia.perspicillata,female,32,14,42.5,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
05/28/14,19:00,S2,Phyllostomidae,Carollia,Carollia.perspicillata,male,36,12,42.6,adult,N/A,N/A,FS,FS1,edge,Highly.cluttered.space.gleaning.shrub.frugivores
05/28/14,19:30,B1,Phyllostomidae,Carollia,Carollia.brevicauda,female,24,10,39.6,adult,N/A,N/A,FS,FS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
05/28/14,19:30,B2,Phyllostomidae,Artibeus,Artibeus.planirostris,female,74,10,68.8,adult,N/A,N/A,FS,FS1,matrix,Highly.cluttered.space.canopy.frugivores
05/28/14,20:00,S2,Phyllostomidae,Artibeus,Artibeus.obscurus,female,62,18,59,adult,N/A,N/A,FS,FS1,edge,Highly.cluttered.space.canopy.frugivores
05/28/14,20:00,B2,Phyllostomidae,Carollia,Carollia.perspicillata,female,32,16,41.3,adult,N/A,N/A,FS,FS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
05/28/14,20:30,B1,Phyllostomidae,Carollia,Carollia.brevicauda,male,27,12,37.7,adult,N/A,N/A,FS,FS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
05/28/14,21:00,S1,Phyllostomidae,Artibeus,Artibeus.planirostris,female,79,16,69.3,adult,N/A,N/A,FS,FS1,edge,Highly.cluttered.space.canopy.frugivores
05/28/14,21:00,Q2,Phyllostomidae,Artibeus,Artibeus.planirostris,male,74,13,64.4,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.canopy.frugivores
05/28/14,21:00,S2,Phyllostomidae,Desmodus,Desmodus.rotundus,N/A,N/A,N/A,N/A,adult,N/A,N/A,FS,FS1,edge,Highly.cluttered.space.gleaning.sanguivores
05/28/14,21:00,B2,Phyllostomidae,Artibeus,Artibeus.planirostris,N/A,N/A,N/A,N/A,adult,N/A,N/A,FS,FS1,matrix,Highly.cluttered.space.canopy.frugivores
05/28/14,21:00,B2,Phyllostomidae,Artibeus,Artibeus.planirostris,female,71,12,67,adult,N/A,N/A,FS,FS1,matrix,Highly.cluttered.space.canopy.frugivores
05/28/14,21:30,Q2,Phyllostomidae,Artibeus,Artibeus.planirostris,female,76,14,67.8,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.canopy.frugivores
05/28/14,21:30,B2,Phyllostomidae,Artibeus,Artibeus.planirostris,female,74,14,65.4,adult,L,N/A,FS,FS1,matrix,Highly.cluttered.space.canopy.frugivores
05/28/14,21:30,B2,Phyllostomidae,Artibeus,Artibeus.planirostris,female,78,12,69.4,adult,N/A,N/A,FS,FS1,matrix,Highly.cluttered.space.canopy.frugivores
05/28/14,22:00,Q2,Phyllostomidae,Artibeus,Artibeus.planirostris,male,85,30,66,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.canopy.frugivores
05/28/14,22:00,Q2,Phyllostomidae,Artibeus,Artibeus.planirostris,female,78,12,70,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.canopy.frugivores
05/28/14,22:00,Q2,Phyllostomidae,Sturnira,Sturnira.lilium,male,50,24,44,adult,S,N/A,FS,FS1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
05/28/14,22:30,S1,Phyllostomidae,Desmodus,Desmodus.rotundus,N/A,N/A,N/A,N/A,adult,N/A,N/A,FS,FS1,edge,Highly.cluttered.space.gleaning.sanguivores
05/28/14,22:30,Q2,Phyllostomidae,Desmodus,Desmodus.rotundus,N/A,N/A,N/A,N/A,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.gleaning.sanguivores
05/28/14,23:00,B2,Phyllostomidae,Artibeus,Artibeus.obscurus,female,50,12,60.7,adult,N/A,N/A,FS,FS1,matrix,Highly.cluttered.space.canopy.frugivores
05/28/14,23:30,B2,Phyllostomidae,Artibeus,Artibeus.planirostris,female,82,18,70.4,adult,N/A,N/A,FS,FS1,matrix,Highly.cluttered.space.canopy.frugivores
05/29/14,18:00,Q2,Phyllostomidae,Carollia,Carollia.benkeithi,N/A,27,16,35.4,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
05/29/14,18:00,Q1,Phyllostomidae,Lophostoma,Lophostoma.carrikeri,female,32,16,N/A,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.gleaning.insectivores
05/29/14,18:30,Q2,Phyllostomidae,Carollia,Carollia.perspicillata,male,37,16,43.6,adult,S,N/A,FS,FS1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
05/29/14,18:30,B1,Phyllostomidae,Carollia,Carollia.perspicillata,female,32,16,41.9,adult,N/A,N/A,FS,FS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
05/29/14,19:30,Q2,Phyllostomidae,Artibeus,Artibeus.lituratus,female,90,15,72.3,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.canopy.frugivores
05/29/14,19:30,Q2,Phyllostomidae,Artibeus,Artibeus.lituratus,female,88,12,.72.7,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.canopy.frugivores
05/29/14,19:30,Q2,Phyllostomidae,Uroderma ,Uroderma.bilobatum,male,34,17,44.5,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
05/29/14,19:30,Q1,Phyllostomidae,Carollia,Carollia.perspicillata,male,35,27,43.5,subadult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
05/29/14,19:30,B2,Phyllostomidae,Rhinophylla ,Rhinophylla.pumilio,male,26,16,33,adult,N/A,N/A,FS,FS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
05/29/14,20:00,Q2,Phyllostomidae,Artibeus,Artibeus.obscurus,male,63,12,62.4,subadult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.canopy.frugivores
05/29/14,20:00,Q2,Phyllostomidae,Artibeus,Artibeus.planirostris,female,84,12,70.4,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.canopy.frugivores
05/29/14,20:00,Q2,Phyllostomidae,Artibeus,Artibeus.obscurus,male,49,17,57.3,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.canopy.frugivores
05/29/14,20:00,Q2,Phyllostomidae,Artibeus,Artibeus.lituratus,male,93,17,74.4,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.canopy.frugivores
05/29/14,21:00,B2,Phyllostomidae,Artibeus,Artibeus.planirostris,male,74,17,66.5,adult,N/A,N/A,FS,FS1,matrix,Highly.cluttered.space.canopy.frugivores
05/29/14,21:00,Q1,Phyllostomidae,Artibeus,Artibeus.lituratus,female,109,17,73.1,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.canopy.frugivores
05/29/14,21:00,Q2,Phyllostomidae,Artibeus,Artibeus.planirostris,male,73,16,66.6,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.canopy.frugivores
05/29/14,21:00,Q2,Phyllostomidae,Artibeus,Artibeus.planirostris,male,75,11,70.9,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.canopy.frugivores
05/29/14,21:00,Q2,Phyllostomidae,Artibeus,Artibeus.planirostris,male,76,18,69.6,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.canopy.frugivores
05/29/14,22:00,Q2,Phyllostomidae,Artibeus,Artibeus.planirostris,female,81,18,65.7,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.canopy.frugivores
05/29/14,22:00,Q2,Phyllostomidae,Carollia,Carollia.benkeithi,male,28,16,35,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
05/29/14,22:00,S2,Phyllostomidae,Artibeus,Artibeus.planirostris,male,81,17,67.2,adult,N/A,N/A,FS,FS1,edge,Highly.cluttered.space.canopy.frugivores
05/29/14,22:30,Q2,Phyllostomidae,Artibeus,Artibeus.lituratus,female,90,11,75.3,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.canopy.frugivores
05/29/14,22:30,Q2,Phyllostomidae,Carollia,Carollia.perspicillata,female,29,11,41.1,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
05/29/14,23:00,Q2,Phyllostomidae,Artibeus,Artibeus.planirostris,female,98,28,69,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.canopy.frugivores
05/30/14,18:00,B1,Phyllostomidae,Carollia,Carollia.perspicillata,N/A,N/A,N/A,N/A,adult,N/A,N/A,F,F2,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
05/30/14,18:00,S1,Phyllostomidae,Carollia,Carollia.brevicauda,male,N/A,N/A,33,adult,N/A,N/A,F,F2,edge,Highly.cluttered.space.gleaning.shrub.frugivores
05/30/14,18:00,S1,Phyllostomidae,Rhinophylla ,Rhinophylla.pumilio,male,N/A,N/A,34.1,adult,N/A,N/A,F,F2,edge,Highly.cluttered.space.gleaning.shrub.frugivores
05/30/14,18:00,Q1,Phyllostomidae,Rhinophylla ,Rhinophylla.pumilio,male,N/A,N/A,35.5,adult,N/A,N/A,F,F2,stream,Highly.cluttered.space.gleaning.shrub.frugivores
05/30/14,18:00,Q1,Phyllostomidae,Rhinophylla ,Rhinophylla.pumilio,female,N/A,N/A,35,adult,N/A,N/A,F,F2,stream,Highly.cluttered.space.gleaning.shrub.frugivores
05/30/14,18:00,Q1,Phyllostomidae,Mimon,Mimon.crenulatum,female,30,17,49.1,adult,N/A,N/A,F,F2,stream,Highly.cluttered.space.gleaning.insectivores
05/30/14,18:00,Q1,Phyllostomidae,Rhinophylla ,Rhinophylla.pumilio,female,N/A,N/A,34.4,adult,N/A,N/A,F,F2,stream,Highly.cluttered.space.gleaning.shrub.frugivores
05/30/14,18:30,Q2,Phyllostomidae,Artibeus,Artibeus.planirostris,male,N/A,N/A,67.9,adult,N/A,N/A,F,F2,stream,Highly.cluttered.space.canopy.frugivores
05/30/14,18:30,Q2,Phyllostomidae,Artibeus,Artibeus.obscurus,male,N/A,N/A,61.3,adult,N/A,N/A,F,F2,stream,Highly.cluttered.space.canopy.frugivores
05/30/14,18:30,B2,Phyllostomidae,Carollia,Carollia.brevicauda,N/A,30,15,39.1,adult,N/A,N/A,F,F2,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
05/30/14,18:30,B2,Phyllostomidae,Artibeus,Artibeus.obscurus,female,N/A,N/A,59.4,adult,N/A,N/A,F,F2,matrix,Highly.cluttered.space.canopy.frugivores
05/30/14,19:00,B1,Phyllostomidae,Carollia,Carollia.perspicillata,female,N/A,N/A,41,adult,PD,N/A,F,F2,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
05/30/14,19:30,Q1,Phyllostomidae,Rhinophylla ,Rhinophylla.pumilio,female,N/A,N/A,34.5,adult,N/A,N/A,F,F2,stream,Highly.cluttered.space.gleaning.shrub.frugivores
05/30/14,19:30,Q1,Phyllostomidae,Rhinophylla ,Rhinophylla.pumilio,female,N/A,N/A,35.7,adult,N/A,N/A,F,F2,stream,Highly.cluttered.space.gleaning.shrub.frugivores
05/30/14,19:30,Q2,Phyllostomidae,Carollia,Carollia.perspicillata,female,N/A,N/A,42.3,adult,N/A,N/A,F,F2,stream,Highly.cluttered.space.gleaning.shrub.frugivores
05/30/14,19:30,Q2,Phyllostomidae,Rhinophylla ,Rhinophylla.pumilio,N/A,N/A,N/A,N/A,adult,N/A,N/A,F,F2,stream,Highly.cluttered.space.gleaning.shrub.frugivores
05/30/14,20:00,B1,Phyllostomidae,Artibeus,Artibeus.obscurus,female,N/A,N/A,68,adult,N/A,N/A,F,F2,matrix,Highly.cluttered.space.canopy.frugivores
05/30/14,20:00,B2,Phyllostomidae,Vampyriscus,Vampyriscus.bidens,female,28,16,35.4,adult,N/A,N/A,F,F2,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
05/30/14,20:00,S1,Phyllostomidae,Artibeus,Artibeus.planirostris,female,N/A,N/A,66.3,adult,N/A,N/A,F,F2,edge,Highly.cluttered.space.canopy.frugivores
05/30/14,20:30,Q1,Phyllostomidae,Rhinophylla ,Rhinophylla.pumilio,male,N/A,N/A,33.7,adult,N/A,N/A,F,F2,stream,Highly.cluttered.space.gleaning.shrub.frugivores
05/30/14,20:30,Q1,Phyllostomidae,Artibeus,Artibeus.planirostris,male,N/A,N/A,65.4,adult,N/A,N/A,F,F2,stream,Highly.cluttered.space.canopy.frugivores
05/30/14,20:30,S2,Phyllostomidae,Rhinophylla ,Rhinophylla.pumilio,female,N/A,N/A,35.6,adult,N/A,N/A,F,F2,edge,Highly.cluttered.space.gleaning.shrub.frugivores
05/30/14,20:30,B2,Phyllostomidae,Vampyriscus,Vampyriscus.bidens,female,30,16,37.2,adult,N/A,N/A,F,F2,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
05/30/14,20:30,B1,Phyllostomidae,Carollia,Carollia.brevicauda,female,34,18,40.3,adult,N/A,N/A,F,F2,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
05/30/14,21:00,S1,Phyllostomidae,Carollia,Carollia.perspicillata,female,34,15,42.6,adult,N/A,N/A,F,F2,edge,Highly.cluttered.space.gleaning.shrub.frugivores
05/30/14,21:30,B1,Phyllostomidae,Artibeus,Artibeus.planirostris,N/A,N/A,N/A,N/A,adult,N/A,N/A,F,F2,matrix,Highly.cluttered.space.canopy.frugivores
05/30/14,21:30,B1,Phyllostomidae,Uroderma ,Uroderma.magnirostrum,male,33,15,41.3,adult,S,N/A,F,F2,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
05/30/14,22:00,B2,Phyllostomidae,Vampyriscus,Vampyriscus.bidens,female,28,16,37.6,adult,N/A,N/A,F,F2,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
05/30/14,22:30,S1,Phyllostomidae,Rhinophylla ,Rhinophylla.pumilio,female,N/A,16,34.4,adult,N/A,N/A,F,F2,edge,Highly.cluttered.space.gleaning.shrub.frugivores
05/30/14,22:30,Q2,Phyllostomidae,Carollia,Carollia.brevicauda,male,27,11,40,adult,N/A,N/A,F,F2,stream,Highly.cluttered.space.gleaning.shrub.frugivores
05/30/14,22:30,Q2,Phyllostomidae,Rhinophylla ,Rhinophylla.pumilio,female,24,15,34,adult,N/A,N/A,F,F2,stream,Highly.cluttered.space.gleaning.shrub.frugivores
05/30/14,22:30,B2,Phyllostomidae,Artibeus,Artibeus.obscurus,female,55,16,60,adult,N/A,N/A,F,F2,matrix,Highly.cluttered.space.canopy.frugivores
05/30/14,23:00,Q2,Phyllostomidae,Carollia,Carollia.brevicauda,male,34,17,38.8,adult,N/A,N/A,F,F2,stream,Highly.cluttered.space.gleaning.shrub.frugivores
05/30/14,22:30,S2,Phyllostomidae,Artibeus,Artibeus.planirostris,male,68,12,65.7,adult,N/A,N/A,F,F2,edge,Highly.cluttered.space.canopy.frugivores
05/30/14,23:00,S1,Phyllostomidae,Vampyriscus,Vampyriscus.bidens,male,28,16,37.6,adult,N/A,N/A,F,F2,edge,Highly.cluttered.space.gleaning.shrub.frugivores
05/30/14,23:00,S1,Phyllostomidae,Artibeus,Artibeus.planirostris,female,80,16,70,adult,N/A,N/A,F,F2,edge,Highly.cluttered.space.canopy.frugivores
05/30/14,23:00,Q1,Phyllostomidae,Rhinophylla ,Rhinophylla.pumilio,female,22,12,35.7,adult,N/A,N/A,F,F2,stream,Highly.cluttered.space.gleaning.shrub.frugivores
05/30/14,23:00,Q1,Phyllostomidae,Rhinophylla ,Rhinophylla.pumilio,female,22,12,34,adult,N/A,N/A,F,F2,stream,Highly.cluttered.space.gleaning.shrub.frugivores
05/30/14,23:00,S2,Phyllostomidae,Artibeus,Artibeus.planirostris,female,78,14,67.7,adult,N/A,N/A,F,F2,edge,Highly.cluttered.space.canopy.frugivores
05/30/14,23:30,S1,Phyllostomidae,Mimon,Mimon.crenulatum,female,30,18,47.9,adult,N/A,N/A,F,F2,edge,Highly.cluttered.space.gleaning.insectivores
05/30/14,23:30,Q1,Phyllostomidae,Desmodus,Desmodus.rotundus,N/A,N/A,N/A,N/A,adult,N/A,N/A,F,F2,stream,Highly.cluttered.space.gleaning.sanguivores
05/31/14,18:00,Q1,Phyllostomidae,Rhinophylla ,Rhinophylla.pumilio,female,38,18,35.5,adult,N/A,N/A,F,F2,stream,Highly.cluttered.space.gleaning.shrub.frugivores
05/31/14,19:00,B2,Phyllostomidae,Phyllostomus,Phyllostomus.elongatus,female,78,44,66.8,adult,N/A,N/A,F,F2,matrix,Highly.cluttered.space.gleaning.omnivores
05/31/14,18:30,B2,Phyllostomidae,Artibeus,Artibeus.planirostris,female,80,12,67.4,adult,N/A,N/A,F,F2,matrix,Highly.cluttered.space.canopy.frugivores
05/31/14,18:30,B1,Phyllostomidae,Artibeus,Artibeus.planirostris,male,70,12,65,adult,N/A,N/A,F,F2,matrix,Highly.cluttered.space.canopy.frugivores
05/31/14,19:00,S1,Phyllostomidae,Artibeus,Artibeus.planirostris,female,70,17,64.8,adult,N/A,N/A,F,F2,edge,Highly.cluttered.space.canopy.frugivores
05/31/14,19:00,S1,Phyllostomidae,Vampyriscus,Vampyriscus.bidens,N/A,N/A,N/A,N/A,adult,N/A,N/A,F,F2,edge,Highly.cluttered.space.gleaning.shrub.frugivores
05/31/14,19:30,Q1,Phyllostomidae,Rhinophylla ,Rhinophylla.pumilio,female,22,12,35,adult,N/A,N/A,F,F2,stream,Highly.cluttered.space.gleaning.shrub.frugivores
05/31/14,19:30,Q1,Phyllostomidae,Uroderma ,Uroderma.bilobatum,male,44,27,42,adult,N/A,N/A,F,F2,stream,Highly.cluttered.space.gleaning.shrub.frugivores
05/31/14,20:00,Q1,Phyllostomidae,Trinycteris,Trinycteris.nicefori,female,N/A,N/A,37.6,adult,N/A,N/A,F,F2,stream,Highly.cluttered.space.gleaning.insectivores
05/31/14,20:00,S1,Phyllostomidae,Vampyriscus,Vampyriscus.bidens,male,25,N/A,36.7,adult,N/A,N/A,F,F2,edge,Highly.cluttered.space.gleaning.shrub.frugivores
05/31/14,20:30,S1,Phyllostomidae,Rhinophylla ,Rhinophylla.pumilio,N/A,N/A,N/A,N/A,adult,N/A,N/A,F,F2,edge,Highly.cluttered.space.gleaning.shrub.frugivores
